num,send_time,sender,troughput,head,lat_id,long_id
554,2.55759,1102520059,0.0958862,180,0,0
555,2.55801,1025202362,0.0960434,180,0,0
556,2.55836,719885386,0.0962033,180,0,0
557,2.55844,1804289383,0.0963732,270,62.1846,1
558,2.55847,846930886,0.0965451,270,50.9123,1
559,2.5587,1189641421,0.0967095,180,0,0
560,2.55957,596516649,0.0968495,180,0,0
561,2.65057,1714636915,0.0936916,270,30.35,1
562,2.65135,1365180540,0.0938309,180,0,0
563,2.6515,1540383426,0.0939927,180,0,0
564,2.65384,1681692777,0.0940764,270,41.1854,1
565,2.65386,304089172,0.0942424,180,4.67368e-310,4.67368e-310
566,2.6545,1303455736,0.0943867,180,0,0
567,2.65474,2044897763,0.094545,180,0,0
568,2.65478,1957747793,0.0947103,270,19.8731,1
569,2.6548,424238335,0.0948762,180,0,0
570,2.65582,783368690,0.0950064,180,0,0
571,2.65648,1649760492,0.0951494,180,6.20153e-91,1.17119e+166
572,2.65679,1350490027,0.095305,180,0,0
573,2.65737,1967513926,0.0954508,180,0,0
574,2.65759,1102520059,0.0956096,180,0,0
575,2.65801,1025202362,0.0957609,180,0,0
576,2.65836,719885386,0.0959147,180,0,0
577,2.65844,1804289383,0.0960783,270,63.1017,1
578,2.65847,846930886,0.0962437,270,51.6462,1
579,2.6587,1189641421,0.096402,180,0,0
580,2.65957,596516649,0.0965369,180,0,0
581,2.75057,1714636915,0.0935041,270,31.2329,1
582,2.75135,1365180540,0.0936383,180,0,0
583,2.7515,1540383426,0.0937943,180,0,0
584,2.75384,1681692777,0.0938751,270,42.0892,1
585,2.75386,304089172,0.0940351,180,4.67368e-310,4.67368e-310
586,2.7545,1303455736,0.0941742,180,0,0
587,2.75474,2044897763,0.0943268,180,0,0
588,2.75478,1957747793,0.0944861,270,20.6577,1
589,2.7548,424238335,0.094646,180,0,0
590,2.75582,783368690,0.0947715,180,0,0
591,2.75648,1649760492,0.0949094,180,6.20153e-91,1.17119e+166
592,2.75679,1350490027,0.0950594,180,0,0
593,2.75737,1967513926,0.0951999,180,0,0
594,2.75759,1102520059,0.095353,180,0,0
595,2.75801,1025202362,0.0954988,180,0,0
596,2.75836,719885386,0.0956471,180,0,0
597,2.75844,1804289383,0.0958048,270,64.054,1
598,2.75847,846930886,0.0959642,270,52.4813,1
599,2.7587,1189641421,0.0961167,180,0,0
600,2.75957,596516649,0.0962468,180,0,0
601,2.85057,1714636915,0.0933297,270,32.0456,1
602,2.85135,1365180540,0.0934593,180,0,0
603,2.8515,1540383426,0.0936098,180,0,0
604,2.85384,1681692777,0.0936879,270,43.0178,1
605,2.85386,304089172,0.0938423,180,4.67368e-310,4.67368e-310
606,2.8545,1303455736,0.0939765,180,0,0
607,2.85474,2044897763,0.0941238,180,0,0
608,2.85478,1957747793,0.0942775,270,21.5486,1
609,2.8548,424238335,0.0944318,180,0,0
610,2.85582,783368690,0.0945531,180,0,0
611,2.85648,1649760492,0.0946862,180,6.20153e-91,1.17119e+166
612,2.85679,1350490027,0.094831,180,0,0
613,2.85737,1967513926,0.0949666,180,0,0
614,2.85759,1102520059,0.0951143,180,0,0
615,2.85801,1025202362,0.0952551,180,0,0
616,2.85836,719885386,0.0953983,180,0,0
617,2.85844,1804289383,0.0955504,270,65.2631,1
618,2.85847,846930886,0.0957043,270,53.3412,1
619,2.8587,1189641421,0.0958515,180,0,0
620,2.85957,596516649,0.0959771,180,0,0
621,2.95057,1714636915,0.0931672,270,32.8821,1
622,2.95135,1365180540,0.0932924,180,0,0
623,2.9515,1540383426,0.0934378,180,0,0
624,2.95384,1681692777,0.0935134,270,43.7848,1
625,2.95386,304089172,0.0936626,180,4.67368e-310,4.67368e-310
626,2.9545,1303455736,0.0937923,180,0,0
627,2.95474,2044897763,0.0939346,180,0,0
628,2.95478,1957747793,0.0940831,270,22.2786,1
629,2.9548,424238335,0.0942322,180,0,0
630,2.95582,783368690,0.0943494,180,0,0
631,2.95648,1649760492,0.0944781,180,6.20153e-91,1.17119e+166
632,2.95679,1350490027,0.094618,180,0,0
633,2.95737,1967513926,0.0947491,180,0,0
634,2.95759,1102520059,0.0948918,180,0,0
635,2.95801,1025202362,0.0950279,180,0,0
636,2.95836,719885386,0.0951662,180,0,0
637,2.95844,1804289383,0.0953132,270,66.1762,1
638,2.95847,846930886,0.0954619,270,54.0534,1
639,2.9587,1189641421,0.0956041,180,0,0
640,2.95957,596516649,0.0957256,180,0,0
641,3.05057,1714636915,0.0930153,270,33.7476,1
642,3.05135,1365180540,0.0931364,180,0,0
643,3.0515,1540383426,0.0932771,180,0,0
644,3.05384,1681692777,0.0933503,270,44.679,1
645,3.05386,304089172,0.0934946,180,4.67368e-310,4.67368e-310
646,3.0545,1303455736,0.0936201,180,0,0
647,3.05474,2044897763,0.0937578,180,0,0
648,3.05478,1957747793,0.0939015,270,23.1258,1
649,3.0548,424238335,0.0940457,180,0,0
650,3.05582,783368690,0.0941591,180,0,0
651,3.05648,1649760492,0.0942836,180,6.20153e-91,1.17119e+166
652,3.05679,1350490027,0.0944189,180,0,0
653,3.05737,1967513926,0.0945458,180,0,0
654,3.05759,1102520059,0.0946838,180,0,0
655,3.05801,1025202362,0.0948155,180,0,0
656,3.05836,719885386,0.0949493,180,0,0
657,3.05844,1804289383,0.0950915,270,67.1187,1
658,3.05847,846930886,0.0952353,270,54.7918,1
659,3.0587,1189641421,0.095373,180,0,0
660,3.05957,596516649,0.0954905,180,0,0
661,3.15057,1714636915,0.092873,270,34.6386,1
662,3.15135,1365180540,0.0929903,180,0,0
663,3.1515,1540383426,0.0931265,180,0,0
664,3.15384,1681692777,0.0931976,270,45.6043,1
665,3.15386,304089172,0.0933373,180,4.67368e-310,4.67368e-310
666,3.1545,1303455736,0.0934589,180,0,0
667,3.15474,2044897763,0.0935922,180,0,0
668,3.15478,1957747793,0.0937313,270,24.0028,1
669,3.1548,424238335,0.0938709,180,0,0
670,3.15582,783368690,0.0939809,180,0,0
671,3.15648,1649760492,0.0941014,180,6.20153e-91,1.17119e+166
672,3.15679,1350490027,0.0942325,180,0,0
673,3.15737,1967513926,0.0943553,180,0,0
674,3.15759,1102520059,0.0944891,180,0,0
675,3.15801,1025202362,0.0946166,180,0,0
676,3.15836,719885386,0.0947462,180,0,0
677,3.15844,1804289383,0.0948839,270,68.2082,1
678,3.15847,846930886,0.0950231,270,55.6546,1
679,3.1587,1189641421,0.0951564,180,0,0
680,3.15957,596516649,0.0952703,180,0,0
681,3.25057,1714636915,0.0927395,270,35.5509,1
682,3.25135,1365180540,0.0928533,180,0,0
683,3.2515,1540383426,0.0929853,180,0,0
684,3.25384,1681692777,0.0930543,270,46.5569,1
685,3.25386,304089172,0.0931897,180,4.67368e-310,4.67368e-310
686,3.2545,1303455736,0.0933075,180,0,0
687,3.25474,2044897763,0.0934368,180,0,0
688,3.25478,1957747793,0.0935716,270,25.0073,1
689,3.2548,424238335,0.0937069,180,0,0
690,3.25582,783368690,0.0938135,180,0,0
691,3.25648,1649760492,0.0939304,180,6.20153e-91,1.17119e+166
692,3.25679,1350490027,0.0940575,180,0,0
693,3.25737,1967513926,0.0941766,180,0,0
694,3.25759,1102520059,0.0943062,180,0,0
695,3.25801,1025202362,0.0944299,180,0,0
696,3.25836,719885386,0.0945555,180,0,0
697,3.25844,1804289383,0.094689,270,69.4503,1
698,3.25847,846930886,0.094824,270,56.651,1
699,3.2587,1189641421,0.0949532,180,0,0
700,3.25957,596516649,0.0950636,180,0,0
701,3.35057,1714636915,0.092614,270,36.4851,1
702,3.35135,1365180540,0.0927244,180,0,0
703,3.3515,1540383426,0.0928524,180,0,0
704,3.35384,1681692777,0.0929195,270,47.5358,1
705,3.35386,304089172,0.0930509,180,4.67368e-310,4.67368e-310
706,3.3545,1303455736,0.0931652,180,0,0
707,3.35474,2044897763,0.0932906,180,0,0
708,3.35478,1957747793,0.0934214,270,25.9378,1
709,3.3548,424238335,0.0935527,180,0,0
710,3.35582,783368690,0.0936562,180,0,0
711,3.35648,1649760492,0.0937696,180,6.20153e-91,1.17119e+166
712,3.35679,1350490027,0.0938929,180,0,0
713,3.35737,1967513926,0.0940085,180,0,0
714,3.35759,1102520059,0.0941343,180,0,0
715,3.35801,1025202362,0.0942543,180,0,0
716,3.35836,719885386,0.0943762,180,0,0
717,3.35844,1804289383,0.0945057,270,70.5969,1
718,3.35847,846930886,0.0946367,270,57.581,1
719,3.3587,1189641421,0.094762,180,0,0
720,3.35957,596516649,0.0948692,180,0,0
721,3.45057,1714636915,0.0924957,270,37.4385,1
722,3.45135,1365180540,0.0926029,180,0,0
723,3.4515,1540383426,0.0927273,180,0,0
724,3.45384,1681692777,0.0927925,270,48.5331,1
725,3.45386,304089172,0.0929201,180,4.67368e-310,4.67368e-310
726,3.4545,1303455736,0.0930311,180,0,0
727,3.45474,2044897763,0.0931529,180,0,0
728,3.45478,1957747793,0.0932799,270,26.787,1
729,3.4548,424238335,0.0934074,180,0,0
730,3.45582,783368690,0.093508,180,0,0
731,3.45648,1649760492,0.0936181,180,6.20153e-91,1.17119e+166
732,3.45679,1350490027,0.0937379,180,0,0
733,3.45737,1967513926,0.0938502,180,0,0
734,3.45759,1102520059,0.0939723,180,0,0
735,3.45801,1025202362,0.0940888,180,0,0
736,3.45836,719885386,0.0942073,180,0,0
737,3.45844,1804289383,0.094333,270,71.6418,1
738,3.45847,846930886,0.0944602,270,58.4312,1
739,3.4587,1189641421,0.0945819,180,0,0
740,3.45957,596516649,0.0946861,180,0,0
741,3.55057,1714636915,0.0923841,270,38.4115,1
742,3.55135,1365180540,0.0924883,180,0,0
743,3.5515,1540383426,0.0926092,180,0,0
744,3.55384,1681692777,0.0926726,270,49.5548,1
745,3.55386,304089172,0.0927966,180,4.67368e-310,4.67368e-310
746,3.5545,1303455736,0.0929046,180,0,0
747,3.55474,2044897763,0.0930229,180,0,0
748,3.55478,1957747793,0.0931464,270,27.8802,1
749,3.5548,424238335,0.0932703,180,0,0
750,3.55582,783368690,0.0933681,180,0,0
751,3.55648,1649760492,0.0934752,180,6.20153e-91,1.17119e+166
752,3.55679,1350490027,0.0935915,180,0,0
753,3.55737,1967513926,0.0937007,180,0,0
754,3.55759,1102520059,0.0938194,180,0,0
755,3.55801,1025202362,0.0939327,180,0,0
756,3.55836,719885386,0.0940478,180,0,0
757,3.55844,1804289383,0.09417,270,72.9824,1
758,3.55847,846930886,0.0942936,270,59.5342,1
759,3.5587,1189641421,0.094412,180,0,0
760,3.55957,596516649,0.0945132,180,0,0
761,3.65057,1714636915,0.0922786,270,39.4022,1
762,3.65135,1365180540,0.09238,180,0,0
763,3.6515,1540383426,0.0924976,180,0,0
764,3.65384,1681692777,0.0925593,270,50.5945,1
765,3.65386,304089172,0.0926799,180,4.67368e-310,4.67368e-310
766,3.6545,1303455736,0.092785,180,0,0
767,3.65474,2044897763,0.0929001,180,0,0
768,3.65478,1957747793,0.0930202,270,28.7793,1
769,3.6548,424238335,0.0931407,180,0,0
770,3.65582,783368690,0.0932358,180,0,0
771,3.65648,1649760492,0.09334,180,6.20153e-91,1.17119e+166
772,3.65679,1350490027,0.0934532,180,0,0
773,3.65737,1967513926,0.0935594,180,0,0
774,3.65759,1102520059,0.0936749,180,0,0
775,3.65801,1025202362,0.0937851,180,0,0
776,3.65836,719885386,0.0938971,180,0,0
777,3.65844,1804289383,0.094016,270,74.2248,1
778,3.65847,846930886,0.0941362,270,60.5585,1
779,3.6587,1189641421,0.0942513,180,0,0
780,3.65957,596516649,0.0943498,180,0,0
781,3.75057,1714636915,0.0921788,270,40.4091,1
782,3.75135,1365180540,0.0922775,180,0,0
783,3.7515,1540383426,0.0923919,180,0,0
784,3.75384,1681692777,0.0924521,270,51.7601,1
785,3.75386,304089172,0.0925695,180,4.67368e-310,4.67368e-310
786,3.7545,1303455736,0.0926717,180,0,0
787,3.75474,2044897763,0.0927838,180,0,0
788,3.75478,1957747793,0.0929007,270,29.9302,1
789,3.7548,424238335,0.093018,180,0,0
790,3.75582,783368690,0.0931106,180,0,0
791,3.75648,1649760492,0.093212,180,6.20153e-91,1.17119e+166
792,3.75679,1350490027,0.0933223,180,0,0
793,3.75737,1967513926,0.0934257,180,0,0
794,3.75759,1102520059,0.0935381,180,0,0
795,3.75801,1025202362,0.0936453,180,0,0
796,3.75836,719885386,0.0937543,180,0,0
797,3.75844,1804289383,0.0938701,270,75.6419,1
798,3.75847,846930886,0.0939871,270,61.7216,1
799,3.7587,1189641421,0.0940992,180,0,0
800,3.75957,596516649,0.0941951,180,0,0
801,3.85057,1714636915,0.0920841,270,41.5424,1
802,3.85135,1365180540,0.0921803,180,0,0
803,3.8515,1540383426,0.0922917,180,0,0
804,3.85384,1681692777,0.0923504,270,52.6898,1
805,3.85386,304089172,0.0924648,180,4.67368e-310,4.67368e-310
806,3.8545,1303455736,0.0925644,180,0,0
807,3.85474,2044897763,0.0926735,180,0,0
808,3.85478,1957747793,0.0927874,270,30.9894,1
809,3.8548,424238335,0.0929017,180,0,0
810,3.85582,783368690,0.0929919,180,0,0
811,3.85648,1649760492,0.0930907,180,6.20153e-91,1.17119e+166
812,3.85679,1350490027,0.0931981,180,0,0
813,3.85737,1967513926,0.0932988,180,0,0
814,3.85759,1102520059,0.0934083,180,0,0
815,3.85801,1025202362,0.0935128,180,0,0
816,3.85836,719885386,0.093619,180,0,0
817,3.85844,1804289383,0.0937318,270,76.7902,0.0298572
818,3.85847,846930886,0.0938458,270,62.6682,1
819,3.8587,1189641421,0.0939549,180,0,0
820,3.85957,596516649,0.0940484,180,0,0
821,3.95057,1714636915,0.0919942,270,42.5758,1
822,3.95135,1365180540,0.092088,180,0,0
823,3.9515,1540383426,0.0921966,180,0,0
824,3.95384,1681692777,0.0922539,270,53.8679,1
825,3.95386,304089172,0.0923653,180,4.67368e-310,4.67368e-310
826,3.9545,1303455736,0.0924624,180,0,0
827,3.95474,2044897763,0.0925688,180,0,0
828,3.95478,1957747793,0.0926798,270,32.0682,1
829,3.9548,424238335,0.0927912,180,0,0
830,3.95582,783368690,0.0928792,180,0,0
831,3.95648,1649760492,0.0929755,180,6.20153e-91,1.17119e+166
832,3.95679,1350490027,0.0930802,180,0,0
833,3.95737,1967513926,0.0931784,180,0,0
834,3.95759,1102520059,0.0932851,180,0,0
835,3.95801,1025202362,0.093387,180,0,0
836,3.95836,719885386,0.0934906,180,0,0
837,3.95844,1804289383,0.0936004,270,78.091,0.0265689
838,3.95847,846930886,0.0937116,270,63.7639,1
839,3.9587,1189641421,0.093818,180,0,0
840,3.95957,596516649,0.0939092,180,0,0
841,4.05057,1714636915,0.0919088,270,43.6218,1
842,4.05135,1365180540,0.0920002,180,0,0
843,4.0515,1540383426,0.0921062,180,0,0
844,4.05384,1681692777,0.0921621,270,54.831,1
845,4.05386,304089172,0.0922708,180,4.67368e-310,4.67368e-310
846,4.0545,1303455736,0.0923655,180,0,0
847,4.05474,2044897763,0.0924693,180,0,0
848,4.05478,1957747793,0.0925776,270,33.167,1
849,4.0548,424238335,0.0926862,180,0,0
850,4.05582,783368690,0.092772,180,0,0
851,4.05648,1649760492,0.092866,180,6.20153e-91,1.17119e+166
852,4.05679,1350490027,0.0929681,180,0,0
853,4.05737,1967513926,0.0930639,180,0,0
854,4.05759,1102520059,0.093168,180,0,0
855,4.05801,1025202362,0.0932674,180,0,0
856,4.05836,719885386,0.0933684,180,0,0
857,4.05844,1804289383,0.0934756,270,79.3932,0.0264784
858,4.05847,846930886,0.093584,271,64.89,1
859,4.0587,1189641421,0.0936878,180,0,0
860,4.05957,596516649,0.0937767,180,0,0
861,4.15057,1714636915,0.0918275,270,44.6822,1
862,4.15135,1365180540,0.0919167,180,0,0
863,4.1515,1540383426,0.0920201,180,0,0
864,4.15384,1681692777,0.0920747,270,56.1798,1
865,4.15386,304089172,0.0921808,180,4.67368e-310,4.67368e-310
866,4.1545,1303455736,0.0922733,180,0,0
867,4.15474,2044897763,0.0923746,180,0,0
868,4.15478,1957747793,0.0924802,270,34.4119,1
869,4.1548,424238335,0.0925863,180,0,0
870,4.15582,783368690,0.09267,180,0,0
871,4.15648,1649760492,0.0927618,180,6.20153e-91,1.17119e+166
872,4.15679,1350490027,0.0928614,180,0,0
873,4.15737,1967513926,0.0929549,180,0,0
874,4.15759,1102520059,0.0930566,180,0,0
875,4.15801,1025202362,0.0931536,180,0,0
876,4.15836,719885386,0.0932521,180,0,0
877,4.15844,1804289383,0.0933567,270,80.8404,0.0263808
878,4.15847,846930886,0.0934625,270,66.1688,1
879,4.1587,1189641421,0.0935638,180,0,0
880,4.15957,596516649,0.0936507,180,0,0
881,4.25057,1714636915,0.09175,270,45.7574,1
882,4.25135,1365180540,0.0918371,180,0,0
883,4.2515,1540383426,0.0919381,180,0,0
884,4.25384,1681692777,0.0919915,270,57.1868,1
885,4.25386,304089172,0.0920951,180,4.67368e-310,4.67368e-310
886,4.2545,1303455736,0.0921854,180,0,0
887,4.25474,2044897763,0.0922843,180,0,0
888,4.25478,1957747793,0.0923875,270,35.4255,1
889,4.2548,424238335,0.092491,180,0,0
890,4.25582,783368690,0.0925728,180,0,0
891,4.25648,1649760492,0.0926624,180,6.20153e-91,1.17119e+166
892,4.25679,1350490027,0.0927598,180,0,0
893,4.25737,1967513926,0.0928511,180,0,0
894,4.25759,1102520059,0.0929503,180,0,0
895,4.25801,1025202362,0.093045,180,0,0
896,4.25836,719885386,0.0931413,180,0,0
897,4.25844,1804289383,0.0932435,270,81.9981,0.0263151
898,4.25847,846930886,0.0933468,270,67.2109,1
899,4.2587,1189641421,0.0934457,180,0,0
900,4.25957,596516649,0.0935305,180,0,0
901,4.35057,1714636915,0.091676,270,46.8537,1
902,4.35135,1365180540,0.0917612,180,0,0
903,4.3515,1540383426,0.0918599,180,0,0
904,4.35384,1681692777,0.091912,270,58.3517,1
905,4.35386,304089172,0.0920133,180,4.67368e-310,4.67368e-310
906,4.3545,1303455736,0.0921015,180,0,0
907,4.35474,2044897763,0.0921982,180,0,0
908,4.35478,1957747793,0.092299,270,36.5848,1
909,4.3548,424238335,0.0924001,180,0,0
910,4.35582,783368690,0.0924801,180,0,0
911,4.35648,1649760492,0.0925677,180,6.20153e-91,1.17119e+166
912,4.35679,1350490027,0.0926627,180,0,0
913,4.35737,1967513926,0.092752,180,0,0
914,4.35759,1102520059,0.092849,180,0,0
915,4.35801,1025202362,0.0929415,180,0,0
916,4.35836,719885386,0.0930356,180,0,0
917,4.35844,1804289383,0.0931354,270,83.4456,0.0262148
918,4.35847,846930886,0.0932363,270,68.5412,1
919,4.3587,1189641421,0.093333,180,0,0
920,4.35957,596516649,0.0934159,180,0,0
921,4.45057,1714636915,0.0916054,270,47.9712,1
922,4.45135,1365180540,0.0916887,180,0,0
923,4.4515,1540383426,0.0917852,180,0,0
924,4.45384,1681692777,0.0918362,270,59.5463,1
925,4.45386,304089172,0.0919351,180,4.67368e-310,4.67368e-310
926,4.4545,1303455736,0.0920214,180,0,0
927,4.45474,2044897763,0.0921159,180,0,0
928,4.45478,1957747793,0.0922144,270,37.7632,1
929,4.4548,424238335,0.0923133,180,0,0
930,4.45582,783368690,0.0923915,180,0,0
931,4.45648,1649760492,0.0924771,180,6.20153e-91,1.17119e+166
932,4.45679,1350490027,0.0925701,180,0,0
933,4.45737,1967513926,0.0926573,180,0,0
934,4.45759,1102520059,0.0927521,180,0,0
935,4.45801,1025202362,0.0928426,180,0,0
936,4.45836,719885386,0.0929346,180,0,0
937,4.45844,1804289383,0.0930322,270,84.6037,0.0261074
938,4.45847,846930886,0.0931308,270,69.6317,1
939,4.4587,1189641421,0.0932254,180,0,0
940,4.45957,596516649,0.0933064,180,0,0
941,4.55057,1714636915,0.0915379,270,49.1074,1
942,4.55135,1365180540,0.0916194,180,0,0
943,4.5515,1540383426,0.0917137,180,0,0
944,4.55384,1681692777,0.0917637,270,60.7731,1
945,4.55386,304089172,0.0918604,180,4.67368e-310,4.67368e-310
946,4.5545,1303455736,0.0919448,180,0,0
947,4.55474,2044897763,0.0920372,180,0,0
948,4.55478,1957747793,0.0921336,270,38.9607,1
949,4.5548,424238335,0.0922303,180,0,0
950,4.55582,783368690,0.0923068,180,0,0
951,4.55648,1649760492,0.0923906,180,6.20153e-91,1.17119e+166
952,4.55679,1350490027,0.0924815,180,0,0
953,4.55737,1967513926,0.0925669,180,0,0
954,4.55759,1102520059,0.0926596,180,0,0
955,4.55801,1025202362,0.0927481,180,0,0
956,4.55836,719885386,0.0928381,180,0,0
957,4.55844,1804289383,0.0929335,270,85.9075,0.0260127
958,4.55847,846930886,0.09303,270,70.8874,1
959,4.5587,1189641421,0.0931224,180,0,0
960,4.55957,596516649,0.0932017,180,0,0
961,4.65057,1714636915,0.0914733,270,50.2587,1
962,4.65135,1365180540,0.091553,180,0,0
963,4.6515,1540383426,0.0916453,180,0,0
964,4.65384,1681692777,0.0916942,270,62.024,1
965,4.65386,304089172,0.0917889,180,4.67368e-310,4.67368e-310
966,4.6545,1303455736,0.0918715,180,0,0
967,4.65474,2044897763,0.091962,180,0,0
968,4.65478,1957747793,0.0920563,270,40.1772,1
969,4.6548,424238335,0.0921509,180,0,0
970,4.65582,783368690,0.0922258,180,0,0
971,4.65648,1649760492,0.0923077,180,6.20153e-91,1.17119e+166
972,4.65679,1350490027,0.0923967,180,0,0
973,4.65737,1967513926,0.0924803,180,0,0
974,4.65759,1102520059,0.092571,180,0,0
975,4.65801,1025202362,0.0926576,180,0,0
976,4.65836,719885386,0.0927456,180,0,0
977,4.65844,1804289383,0.092839,270,87.3561,0.0259302
978,4.65847,846930886,0.0929335,270,72.3151,0.219355
979,4.6587,1189641421,0.0930239,180,0,0
980,4.65957,596516649,0.0931015,180,0,0
981,4.75057,1714636915,0.0914114,270,51.4196,1
982,4.75135,1365180540,0.0914895,180,0,0
983,4.7515,1540383426,0.0915798,180,0,0
984,4.75384,1681692777,0.0916277,271,63.3016,-0.272847
985,4.75386,304089172,0.0917205,180,4.67368e-310,4.67368e-310
986,4.7545,1303455736,0.0918013,180,0,0
987,4.75474,2044897763,0.0918899,180,0,0
988,4.75478,1957747793,0.0919822,270,41.4079,1
989,4.7548,424238335,0.0920748,180,0,0
990,4.75582,783368690,0.0921481,180,0,0
991,4.75648,1649760492,0.0922284,180,6.20153e-91,1.17119e+166
992,4.75679,1350490027,0.0923155,180,0,0
993,4.75737,1967513926,0.0923973,180,0,0
994,4.75759,1102520059,0.0924861,180,0,0
995,4.75801,1025202362,0.0925709,180,0,0
996,4.75836,719885386,0.0926571,180,0,0
997,4.75844,1804289383,0.0927486,270,88.5152,0.0258445
998,4.75847,846930886,0.092841,270,73.4766,0.245301
999,4.7587,1189641421,0.0929296,180,0,0
1000,4.75957,596516649,0.0930056,180,0,0
1001,4.85057,1714636915,0.0913521,270,52.7026,1
1002,4.85135,1365180540,0.0914285,180,0,0
1003,4.8515,1540383426,0.091517,180,0,0
1004,4.85384,1681692777,0.091564,270,64.5884,-0.263564
1005,4.85386,304089172,0.0916548,180,4.67368e-310,4.67368e-310
1006,4.8545,1303455736,0.091734,180,0,0
1007,4.85474,2044897763,0.0918207,180,0,0
1008,4.85478,1957747793,0.0919111,270,42.6474,1
1009,4.8548,424238335,0.0920019,180,0,0
1010,4.85582,783368690,0.0920737,180,0,0
1011,4.85648,1649760492,0.0921523,180,6.20153e-91,1.17119e+166
1012,4.85679,1350490027,0.0922376,180,0,0
1013,4.85737,1967513926,0.0923177,180,0,0
1014,4.85759,1102520059,0.0924047,180,0,0
1015,4.85801,1025202362,0.0924878,180,0,0
1016,4.85836,719885386,0.0925722,180,0,0
1017,4.85844,1804289383,0.0926618,270,89.9642,0.0257534
1018,4.85847,846930886,0.0927523,270,74.9375,0.0664198
1019,4.8587,1189641421,0.0928391,180,0,0
1020,4.85957,596516649,0.0929135,180,0,0
1021,4.95057,1714636915,0.0912951,270,53.8582,1
